codigo,descricao,tamanho,valor,valor_promocao,quantidade
412681,CAMISETA RANDA MUNDO DIVERSAS MASC,,4.99,,1
412698,CAMISA RANDA MUNDO DIVERSAS POLO IN,,4.99,,1
412704,REGATA RANDA MUNDO DIVERSAS MASC IN,,4.99,,1
412711,REGATA RANDA MUNDO B32,,4.99,,1
412728,REGATA RANDA MUNDO RIBANA B69 FEM,,4.99,,1
412735,REGATA RANDA MUNDO B101 JUV,,4.99,,1
412766,VESTIDO RANDA MUNDO 01A14,,4.99,,1
412773,MACAQUINHO RANDA MUNDO INFANTIL,,7.99,,1
412780,CONJUNTO RANDA MUNDO DIVERSOS FEM I,,4.99,,1
412797,CONJUNTO RANDA MUNDO B50 B51 MASC B,,7.99,,1
412803,CONJUNTO RANDA MUNDO DIVERSOS MASC,,4.99,,1
412810,PERFUME GANGSTER NEUTRO,,29.99,,1
412827,TESTER PERFUME GANGSTER,,9.99,,1
412841,JAQUETA SEA SURF MOLETON JBE1 06A12,,29.99,,1
412858,BLUSA SEA SURF ELASTANO ST216 ML,,9.99,,1
412865,BLUSA SEA SURF ELASTANO ST033 ML,,9.99,,1
412872,JAQUETA SEA SURF MOLETON QB403QB401,,94.99,,1
412889,JAQUETA SEA SURF MOLETON QB503,,94.99,,1
412902,JAQUETA SEA SURF PU TY MASC,,139.99,,1
412919,CAMISETA NELLONDA MALHA 01A03 ML,,9.99,,1
412926,CAMISETA NELLONDA MALHA 04A08 ML,,9.99,,1
412933,CAMISETA NELLONDA MALHA 10A16 ML,,4.99,,1
412940,COLETE AISHTY MICROFIBRA 4186 PMGGG,,49.99,,1
412964,COLETE AISHTY MICROFIBRA 4185 PMGGG,,94.99,,1
412971,CARDIGAN AISHTY TRICO 2373 PMGGG,,14.99,,1
412988,BLUSA AISHTY CHIFON 3236 PMGGG,,19.99,,1
412995,BLUSA AISHTY POLIAMIDA 4361 PMGGG,,14.99,,1
413008,BLUSA AISHTY POLIAMIDA 4318 PMGGG,,19.99,,1
413015,BLUSA AISHTY POLIAMIDA 4286 PMGGG,,14.99,,1
413022,CAMISETE AISHTY CHIFON 3307 PMGGG,,4.99,,1
413039,BATA AISHTY CHIFON 3260 PMGGG,,39.99,,1
413084,COLETE KINGSAIL BS269 04A16,,59.99,,1
413107,BLUSA KINGSAIL BS128 01A03,,19.99,,1
413114,COLETE KINGSAIL BS239 01A03 MASC,,29.99,,1
413138,JAQUETA KING SAIL NYLON 9551 04A12M,,49.99,,1
413145,JAQUETA KING SAIL MOLETON BS284 1A3,,54.99,,1
413152,JAQUETA KING SAIL MOLETON BS293 1A3,,19.99,,1
413206,JAQUETA ROVITEX PU 608540 MASC,,149.99,,1
413213,JAQUETA ROVITEX PU DIVERSAS MASC,,99.99,,1
413237,JAQUETA SANTO EXP LINHA 04A10 DIVER,,29.99,,1
413244,COLETAO SANTO EXP LINHA 16350 PMG,,49.99,,1
413251,BLUSA SANTO EXP LINHA 41322 PMG,,29.99,,1
413268,BLUSA SANTO EXP LINHA 16306 PMG,,24.99,,1
413275,BLUSA SANTO EXP LINHA 16217 PMG REN,,24.99,,1
413282,BLUSA SANTO EXP LINHA 16255 PMG,,24.99,,1
413299,CASACO SANTO EXP 2013 PMG,,39.99,,1
413305,TAPETE SANTO EXP LINHA,,7.99,,1
413336,CASAQUETO SANTO EXP LINHA 04A10 BOT,,29.99,,1
413350,BLUSA VLC LINHA 602 PMG MASC,,29.99,,1
413367,BLUSA VLC LINHA 608 PMG MASC,,29.99,,1
413374,BLUSA VLC LINHA 609 PMG MASC,,29.99,,1
413381,BLUSA VLC LINHA 616 PMG MASC,,49.99,,1
413428,JAQUETA VLC PU 76 FEM,,19.99,,1
413435,JAQUETA VLC PU 28 FEM,,19.99,,1
413442,JAQUETA VLC PU 79 FEM,,39.99,,1
413459,COLETE VLC NYLON 58 FEM,,39.99,,1
413466,JAQUETA VLC PU 96 FEM,,19.99,,1
413480,JAQUETA VLC PU 87 FEM,,19.99,,1
413497,CAMISA VLC ALG CVLC125 ML,,7.99,,1
413503,CAMISA VLC ALG CVLC149 ML,,7.99,,1
413534,BLUSA VLC LINHA TR11015 PMG MASC,,29.99,,1
413558,BLUSA VLC LINHA TR11027 PMG MASC,,29.99,,1
413565,BLUSA VLC 1114 LINHA PMG MASC,,29.99,,1
413572,BLUSA VLC 1120 LINHA PMG MASC,,29.99,,1
413602,BLUSA VLC 1142 LINHA PMG MASC,,29.99,,1
413626,SUETER VLC 1153 LINHA MASC,,29.99,,1
413664,SUETER VLC 1194 LINHA MASC,,49.99,,1
413701,JAQUETA TIGS MOLETON DIVERSOS PMG M,,19.99,,1
413718,BLUSAO TIGS MOLETON DIVERSOS PMGG M,,19.99,,1
413725,BLUSAO TIGS MOLETON DIVERSOS CAPUZ,,24.99,,1
413732,CAMISETA TIGS MM DIVERSOS PMGG ML,,7.99,,1
413749,CAMISETA TIGS MM DIVERSOS G1G2G3 ML,,7.99,,1
413756,JAQUETA TIGS MOLTON DIVERSAS G1G2G3,,39.99,,1
413763,BLUSAO TIFA MOLETON MO 10A16 DIV FE,,24.99,,1
413770,JAQUETA MOONCITY MOLETON 830051 JUV,,39.99,,1
413787,JAQUETA MOONCITY MOLETON 830052 JUV,,49.99,,1
413794,JAQUETA MOONCITY MOLETON 830047 JUV,,29.99,,1
413800,JAQUETA MOONCITY MOLETON 830044 JUV,,49.99,,1
413817,JAQUETA MOONCITY MOLETON 830042 JUV,,109.99,,1
413824,JAQUETA MOONCITY MOLETON 670113 G1G,,109.99,,1
413831,JAQUETA MOONCITY MOLETON 670111 G1G,,79.99,,1
413848,JAQUETA MOONCITY MOLETON 670122 PMG,,39.99,,1
413855,JAQUETA MOONCITY MOLETON 670120 PMG,,59.99,,1
413862,JAQUETA MOONCITY MOLETON 67105 PMG,,109.99,,1
413879,JAQUETA MOONCITY MOLETON 670100 PMG,,79.99,,1
413886,JAQUETA MOONCITY MOLETON 670089 PMG,,39.99,,1
413893,JAQUETA MOONCITY MOLETON 670097 PMG,,29.99,,1
413909,JAQUETA MOONCITY MOLETON 670092 PMG,,79.99,,1
413916,CAMISETE MOONCITY TRICOLINE 660010,,7.99,,1
413923,CAMISETE MOONCITY TRICOLINE 660014,,19.99,,1
413992,JAQUETA BROKEN MOLETON 710085 10A16,,89.99,,1
414012,JAQUETA BROKEN MOLETON 710105 10A16,,49.99,,1
414036,JAQUETA BROKEN MOLETON 710064 10A16,,49.99,,1
414074,SUETER LAS VEGAS TRICO 210 PMGGG FE,,19.99,,1
414081,BLUSA LAS VEGAS LA 199 PMGGG FEM,,19.99,,1
414098,JAQUETA LAS VEGAS MOLETON 176 FEM,,19.99,,1
414128,JAQUETA LAS VEGAS NYLON 207 MASC,,79.99,,1
414135,BLUSA MC JU LA 2018 PMGGG ML,,9.99,,1
414142,BLUSA MC JU LA 2118 PMGGG ML,,7.99,,1
414166,VESTIDO MC JU VISCOSE 4318 ML,,9.99,,1
414197,BLUSA MC JU MATELASSE 3318 PMG ML,,9.99,,1
414203,BLAZER MC JU MATELASSE 3718 PMG ML,,14.99,,1
414210,COLETE MC JU MATELASSE 3818 PMG,,44.99,,1
414234,BLUSA MC JU VISCOSE 4518 PMG ML,,9.99,,1
414258,BLUSA MC JU VISCOSE 5018 PMG ML,,14.99,,1
414265,BLUSA MC JU VISCOSE 5218 PMG ML,,7.99,,1
414272,BLUSA MC JU VISCOSE 5318 PMG ML,,29.99,,1
414296,BLAZER MC JU VISCOSE 5918 PMGGG,,9.99,,1
414319,BLAZER MC JU MATELASSE 6318 PMGGG,,14.99,,1
414326,COLETE MC JU MATELASSE 6418 PMGGG,,44.99,,1
414357,BLUSA MC JU LA 6718 PMGGG,,9.99,,1
414364,BLUSA MC JU LA 7718 PMGGG,,9.99,,1
414388,BLUSA MC JU VISCOSE 8718 PMGGG,,14.99,,1
414395,BLUSA MC JU VISCOSE 8818 PMGGG,,9.99,,1
414401,BLUSA MC JU VISCOSE 9418 PMGGG,,29.99,,1
414418,BLUSA MC JU VISCOSE 9618 PMGGG,,29.99,,1
414425,BLUSA MC JU VISCOSE 8918 PMGGG,,9.99,,1
414432,BLUSA MC JU VISCOSE 9118 PMGGG,,9.99,,1
414463,BLUSA MC JU VISCOSE 5818 PMGGG,,9.99,,1
414470,BLUSA MC JU VISCOSE 1918 PMGGG,,9.99,,1
414524,CARDIGAN MC JU LA 7218 PMGGG,,24.99,,1
414555,CARDIGAN MC JU LA 1118 PMGGG,,19.99,,1
414562,CARDIGAN MC JU LA 1518 PMGGG,,14.99,,1
414579,CARDIGAN MC JU LA 1418 PMGGG,,39.99,,1
414593,BLUSA MC JU LA 1818 PMGGG ML,,14.99,,1
414623,BLUSA MC JU VISCOSE 5618 PMG ML,,9.99,,1
414630,BLUSA MC JU LA 7618 PMG ML,,9.99,,1
414647,CALCA MC JU PELUCIADA 9218 PMGGG,,9.99,,1
414654,CALCA MC JU PELUCIADA 4618 PMGGG,,9.99,,1
414661,CALCA MC JU LA 2518 PMGGG,,9.99,,1
414678,BLUSA MC JU VISCOSE 4118 PMGG ML,,9.99,,1
414715,PERFUME GANGSTER MASCULINO,,29.99,,1
414722,PERFUME GANGSTER FEMININO,,29.99,,1
414739,CAMISETA HAR MM AD MC,,4.99,,1
414746,BLUSAO DIXIE MOLETON 14010834 AD,,49.99,,1
414753,BLUSAO DIXIE MOLETON 14010846 AD,,59.99,,1
414760,BLUSAO DIXIE MOLETON 14020176 AD,,89.99,,1
414784,CALCA DIXIE SARJA 19010142 MASC,,7.99,,1
414791,CALCA DIXIE JEANS 19030359 MASC,,7.99,,1
414807,CALCA DIXIE MOLETON 9030378 MASC,,39.99,,1
414838,CALCA DIXIE JEANS 19022348 MASC,,29.99,,1
414869,BLUSAO DIXIE MOLETON 16160010 AD,,99.99,,1
414883,CAMISETA DIXIE MM 11040730 AD ML,,39.99,,1
414906,CAMISETA DIXIE MM 11040713 AD ML,,44.99,,1
414913,CAMISETA DIXIE MM 11040725 AD ML,,19.99,,1
414937,CALCA GANGSTER LYCRA 19022423 AD,,29.99,,1
414944,CALCA GANGSTER LYCRA 19022362 AD,,29.99,,1
414951,CALCA GANGSTER LYCRA 19022383 AD,,29.99,,1
414968,CALCA GANGSTER LYCRA 19022274 AD,,39.99,,1
414982,CALCA GANGSTER SARJA 19010164 AD,,29.99,,1
415002,CALCA GANGSTER SARJA 19010168 AD,,49.99,,1
415019,CAMISETA GANGSTER 11040663 AD ML,,19.99,,1
415026,CAMISETA GANGSTER 11040689 AD ML,,19.99,,1
415033,CAMISETA GANGSTER 11040690 AD ML,,14.99,,1
415057,CAMISETA GANGSTER 11040697 AD ML,,19.99,,1
415088,CAMISETA GANGSTER 11040722 AD ML,,39.99,,1
415101,JAQUETA GANGSTER MOLETON 14010812 A,,99.99,,1
415118,BLUSAO GANGSTER MOLETON 14010830 AD,,99.99,,1
415125,BLUSAO GANGSTER MOLETON 14010841 AD,,99.99,,1
415163,JAQUETA GANGSTER MICRO 16010395 AD,,149.99,,1
415187,JAQUETA GANGSTER MICRO 16200018 AD,,99.99,,1
415194,JAQUETA GANGSTER MICRO 16200019 AD,,169.99,,1
415200,JAQUETA GANGSTER MICRO 16200022 AD,,169.99,,1
415217,CALCA GANGSTER SARJA 39010015 JUV,,4.99,,1
415231,CALCA GANGSTER JEANS 39020334 JUV,,4.99,,1
415248,CALCA GANGSTER JEANS 39020376 JUV,,4.99,,1
415255,CALCA GANGSTER JEANS 39020333 JUV,,39.99,,1
415262,JAQUETA GANGSTER MOLETON 34010322 J,,49.99,,1
415279,BLUSAO GANGSTER MOLETON 34020055 JU,,119.99,,1
415293,CAMISETA GANGSTER MM 31040182 ML,,14.99,,1
415309,CAMISETA GANGSTER MM 31040183 JUV M,,14.99,,1
415316,CAMISETA GANGSTER MM 31040184 JUV M,,19.99,,1
415323,CAMISETA GANGSTER MM 31040189 JUV M,,14.99,,1
415330,CAMISETA GANGSTER MM 31040191 JUV M,,14.99,,1
415347,CAMISETA GANGSTER MM 31040192 JUV M,,14.99,,1
415354,BLUSAO GANGSTER MOLETON 34010343 JU,,29.99,,1
415361,BLUSAO GANGSTER MOLETON 34010353 JU,,79.99,,1
415378,COLETE GANGSTER 70120017 JUV,,109.99,,1
415392,CALCA GANGSTER JEANS 73020042,,4.99,,1
415415,CALCA GANGSTER SARJA 73010011,,29.99,,1
415439,CAMISETA GANGSTER MM 99010047 INF,,14.99,,1
415446,CAMISETA GANGSTER MM 99000049 INF,,14.99,,1
415453,BLUSAO GANGSTER MOLETON 01010264 IN,,69.99,,1
415460,BLUSAO GANGSTER MOLETON 0102003 IN,,49.99,,1
415477,BLUSAO GANGSTER MOLETON 01020005 IN,,49.99,,1
415484,BLUSA TIFA VISCOLYCRA VS4011 JUV ML,,9.99,,1
415491,BLUSA TIFA VISCOLYCRA VS4004 JUV ML,,9.99,,1
415507,BLUSA TIFA VISCOLYCRA VS3315 JUV ML,,9.99,,1
415514,BLUSA TIFA VISCOLYCRA VS3317 JUV ML,,7.99,,1
415521,BLUSA TIFA VISCOLYCRA VS DIV JUV ML,,9.99,,1
415538,BLUSA TIFA VISCOLYCRA VS3320 JUV ML,,24.99,,1
415545,BLUSA TIFA COTTON CO4009 10A16 ML,,9.99,,1
415552,BLUSA TIFA VISCOLYCRA VS DIV JUV ML,,14.99,,1
415576,BLUSA TIFA VISCOLYCRA VS4019 JUV ML,,14.99,,1
415583,BLUSA TIFA VISCOLYCRA VS4006 JUV ML,,9.99,,1
415590,BLUSA TIFA COTTON CO4013 10A16 ML,,9.99,,1
415606,BLUSA TIFA VISCOLYCRA VS3134 JUV ML,,9.99,,1
415613,BLUSAO TIFA MOLETOM 3418 10A16 FEM,,39.99,,1
415620,BLUSAO TIFA MOLETOM 3350 10A16 FEM,,19.99,,1
415637,BLUSAO TIFA MOLETOM 4056 10A16 FEM,,24.99,,1
415644,BLUSAO TIFA MOLETOM MO4060 10A16 FE,,19.99,,1
415651,BLUSAO TIFA MOLETOM 3346 10A16 FEM,,29.99,,1
415682,SAIA SOFIE VISCOLYCRA 9958 PMG LONG,,4.99,,1
415699,VESTIDO SOFIE COTTON 10018 PMG FRAN,,4.99,,1
415712,VESTIDO SOFIE RENDA 9951 PMG ML,,29.99,,1
415729,VESTIDO SOFIE VICOLY 10029 PMG EST,,4.99,,1
415736,VESTIDO SOFIE VICOLY 10023 PMG EST,,4.99,,1
415743,BLUSA SOFIE VICOLY 9950 PMG ML REND,,19.99,,1
415750,BLUSA SOFIE VICOLY 9954 PMG MC REND,,9.99,,1
415767,BLUSA SOFIE DEVORE 10130 PMG,,4.99,,1
415774,BLUSA SOFIE CREPE 9946 PMG ML,,14.99,,1
415781,CASACO SOFIE VISCOLY 10016 PMG,,49.99,,1
415798,BLUSA SOFIE CREPE 9969 PMG,,7.99,,1
415804,BLUSA SOFIE VISCOLY 9952 PMG,,4.99,,1
415811,BLUSA SOFIE VISCOLY 10021 PMG,,7.99,,1
415828,BLUSA SOFIE VISCOLY DIVERSAS PMG,,4.99,,1
415835,CAMISETA 1BIGO MM 1247 01A03 MASC,,7.99,,1
415842,CAMISETA 1BIGO MM 1245 01A03 MASC,,7.99,,1
415859,CAMISA 1BIGO MM 1250 01A03 POLO MAS,,4.99,,1
415866,CAMISA 1BIGO MM 1252 01A03 POLO MAS,,4.99,,1
415873,CAMISETA 1BIGO MM 1237 01A03 ML MAS,,7.99,,1
415880,CAMISETA 1BIGO MM 1241 01A03 ML MAS,,7.99,,1
415897,CAMISETA 1BIGO MM 1244 01A03 ML MAS,,7.99,,1
415903,JAQUETA 1BIGO MOLETON 1265 01A03 MA,,19.99,,1
415910,JAQUETA 1BIGO MATELASSE 1276 01A03,,19.99,,1
415934,BLUSAO 1BIGO MOLETON 1262 01A03,,9.99,,1
415941,BLUSAO 1BIGO MOLETON 1260 01A03,,14.99,,1
415958,BLUSAO 1BIGO MOLETON 2299 04A08,,14.99,,1
415965,BLUSAO 1BIGO MOLETON 2298 04A08,,14.99,,1
415972,BLUSAO 1BIGO MOLETON 2295 04A08,,9.99,,1
415989,BLUSAO 1BIGO MOLETON 2296 04A08,,9.99,,1
415996,BLUSAO 1BIGO MOLETON 2278 04A08,,14.99,,1
416009,BLUSAO 1BIGO MOLETON 2285 04A08,,9.99,,1
416016,CAMISETA 1BIGO MM 2284 04A08 MASC,,9.99,,1
416023,CAMISETA 1BIGO MM 2291 04A08 MASC,,7.99,,1
416030,CAMISETA 1BIGO MM 2293 04A08 MASC,,7.99,,1
416047,CAMISETA 1BIGO MM 2274 04A08 MASC,,7.99,,1
416054,JAQUETA 1BIGO HELANCA 2301 04A08 MA,,19.99,,1
416061,JAQUETA DK2 HELANCA 3268 10A14 MASC,,29.99,,1
416078,COLETE DK2 MATELASSE 4200 PMGGG MAS,,29.99,,1
416085,COLETE DK2 MATELASSE 3267 10A14 MAS,,39.99,,1
416092,JAQUETA 1BIGO MATELASSE 2314 04A08,,29.99,,1
416115,JAQUETA DK2 MOLETON 4202 PMGGG,,54.99,,1
416122,BLUSAO DK2 MOLETON 3262 10A14,,19.99,,1
416139,BLUSAO DK2 MOLETON 3264 10A14,,19.99,,1
416146,BLUSAO DK2 MOLETON 3258 10A14,,19.99,,1
416153,BLUSAO DK2 MOLETON 3260 10A14 MASC,,19.99,,1
416160,BLUSAO DK2 MOLETON 3259 10A14 MASC,,14.99,,1
416177,BLUSAO DK2 MOLETON 3265 10A14 MASC,,19.99,,1
416184,CAMISETA DK2 MM 3249 10A14 ML,,9.99,,1
416191,CAMISETA DK2 MM 3251 10A14 ML,,9.99,,1
416207,CAMISETA DK2 MM 3250 10A14 ML,,9.99,,1
416214,CAMISETA DK2 MM 3243 10A14 ML,,9.99,,1
416221,CAMISETA DK2 MM 3242 10A14 ML,,14.99,,1
416238,CAMISETA DK2 MM 3257 10A14 ML,,9.99,,1
416245,CAMISETA DK2 MM 3256 10A14 ML,,9.99,,1
416252,CAMISETA DK2 MM 3247 10A14 ML,,9.99,,1
416269,BLUSAO DK2 MOLETON 3266 10A14 MASC,,29.99,,1
416276,CALCA OCEANICA 1005 PMGGG MONTARIA,,7.99,,1
416290,CALCINHA LK POLIESTER PMG INF,,1.99,,1
416306,CAMISA TEO ALG MC,,4.99,,1
416313,BLUSA ROVITEX VISCOLY 611723 AD ML,,9.99,,1
416320,CAMISA ROVITEX VISCOLY 611699 AD ML,,19.99,,1
416337,BLUSAO ROVITEX MOLETON 611704 AD ML,,54.99,,1
416344,SAIA ROVITEX VISCOLY 611740 AD LONG,,4.99,,1
416351,BLUSA ROVITEX CHIFON 611718 AD ML,,9.99,,1
416368,BLUSA ROVITEX TULE 611717 AD ML,,9.99,,1
416375,BLUSA ROVITEX VISCOLY 611719 AD ML,,14.99,,1
416382,BLUSA ROVITEX VISCOLY 611728 AD ML,,19.99,,1
416399,BLUSA ROVITEX VISCOLY 611756 AD ML,,24.99,,1
416405,BLUSA ROVITEX VISCOLY 611752 AD ML,,9.99,,1
416412,CAMISA ROVITEX VISCOLY 611770 AD ML,,24.99,,1
416429,BLUSA ROVITEX VISCOLY 611755 AD ML,,14.99,,1
416436,BLUSA ROVITEX VISCOLY 611754 AD ML,,9.99,,1
416443,BLUSA ROVITEX VISCOLY 611766 AD ML,,19.99,,1
416467,COLETE ROVITEX PELO 611791 AD FEM,,39.99,,1
416474,BLUSA ROVITEX VISCOLY 611768 AD,,19.99,,1
416481,BLUSA ENDLESS RENDA E11911 PMGGG ML,,24.99,,1
416498,VESTIDO ENDLESS SARJA E11476 PMGGG,,7.99,,1
416504,BLUSA ENDLESS VISCOLY E11909 AD ML,,19.99,,1
416511,BLUSA ENDLESS VISCOLY E11905 AD ML,,9.99,,1
416528,VESTIDO ENDLESS VISCOLY E11936 ML,,39.99,,1
416535,JAQUETA ENDLESS E611733 PMGGG FEM,,64.99,,1
416559,JAQUETA RADICAL MOLETON 3501 PMGGG,,19.99,,1
416566,JAQUETA RADICAL MOLETON 3502 PMGGG,,19.99,,1
416573,BLUSAO RADICAL MOLETON 3483 PMGGG,,14.99,,1
416580,BLUSAO RADICAL MOLETON 3482 PMGGG,,9.99,,1
416597,BLUSAO RADICAL MOLETON 3477 PMGGG,,19.99,,1
416603,BLUSAO RADICAL MOLETON 3481 PMGGG,,19.99,,1
416610,JAQUETA RADICAL MOLETON 4145 10A16,,19.99,,1
416627,JAQUETA RADICAL MOLETON 4146 10A16,,9.99,,1
416634,BLUSAO RADICAL MOLETON 4133 10A16,,9.99,,1
416641,BLUSAO RADICAL MOLETON 4134 10A16,,9.99,,1
416658,BLUSAO RADICAL MOLETON 4130 10A16,,9.99,,1
416665,BLUSAO RADICAL MOLETON 4131 10A16,,9.99,,1
416672,CAMISETA RADICAL MM 4136 10A16,,7.99,,1
416689,CAMISETA RADICAL MM 3484 PMGGG,,9.99,,1
416696,CAMISETA RADICAL MM 3488 PMGGG LISA,,4.99,,1
416702,CAMISETA RADICAL MM 3499 G1G2G3,,7.99,,1
416719,CALCA LEI BASICA JEANS FEM SALDO,,4.99,,1
416733,CAMISA VILEJACK MICRO LOTE,,4.99,,1
416740,BLUSAO VILEJACK LINHA LOTE,,39.99,,1
416757,BLUSA LULI VISCOLYCRA PMGGG DDIVERS,,4.99,,1
416764,BLUSA LULI VISCOLYCRA G1G2G3 DIVERS,,4.99,,1
416771,CAMISETA HAVOK MM 20402026 PMG,,4.99,,1
416788,CAMISETA HAVOK MM 20402023 PMG,,7.99,,1
416795,CAMISETA HAVOK MM 20402022 PMG,,9.99,,1
416801,CAMISETA HAVOK MM 20401095 PMG,,4.99,,1
416818,CAMISETA HAVOK MM 20401093 PMG,,14.99,,1
416825,CAMISETA HAVOK MM 20401097 PMG,,9.99,,1
416832,CAMISETA HAVOK MM 20401099 PMG,,4.99,,1
416849,CAMISETA HAVOK MM 20401029 PMG,,7.99,,1
416856,CAMISETA HAVOK MM 20401039 PMG,,4.99,,1
416863,CAMISETA HAVOK MM 20401098 PMG,,7.99,,1
416870,CAMISETA HAVOK MM 20401096 PMG,,4.99,,1
416894,BLUSAO FATAL MOLETON 9348 AD,,89.99,,1
416917,JAQUETA FATAL MOLETON 9285 AD,,49.99,,1
416931,JAQUETA FATAL SARJA 9605 MASC AD,,199.99,,1
416948,CAMISETA FATAL 12686 MC MASC AD,,14.99,,1
416955,CAMISETA FATAL 12763 MASC AD MC,,19.99,,1
416962,CAMISETA FATAL 12670 MASC AD MC,,14.99,,1
416993,CAMISETA FATAL 12676 MASC AD MC,,14.0,,1
417006,CAMISETA FATAL 12680 MASC AD MC,,34.99,,1
417013,CAMISETA FATAL 12539 MASC AD MC,,14.99,,1
417020,BLUSAO FATAL TRICO 9674 MASC AD,,49.99,,1
417037,BLUSAO FATAL TRICO 9668 MASC AD,,49.99,,1
417044,JAQUETA FATAL MOLETON 9679 10A16 MA,,49.99,,1
417051,JAQUETA FATAL MOLETON 9677 10A16 MA,,104.99,,1
417068,JAQUETA FATAL MOLETON 9681 10A16 MA,,49.99,,1
417075,JAQUETA FATAL MOLETON 9683 10A16 MA,,49.99,,1
417082,CALCA FATAL JEANS DIVERSAS 10A16,,4.99,,1
417099,CALCA FATAL JEANS DIVERSAS 04A08,,4.99,,1
417129,BERMUDA FORCA FATAL SARJA MASC DIVE,,4.99,,1
417136,TOALHA HOME DESIN BANHO,,19.99,,1
417143,TOALHA HOME DESIN ROSTO,,4.99,,1
417150,TOALHA LUCIANA BANHO PINTA,,14.99,,1
417167,TOALHA LUCIANA ROSTO PINTA,,4.99,,1
417174,COLCHA UNIQUE PIQUET CASAL,,19.99,,1
417181,COLCHA UNIQUE PIQUET SOLTEIRO,,19.99,,1
417198,PORTA TRAVESSEIRO UNIQUE PIQUET,,9.99,,1
417204,COLCHA UNIQUE PIQUET QUEEN,,19.99,,1
417211,TOALHA FLUFFY BANHO,,9.99,,1
417228,TOALHA FLUFFY ROSTO,,4.99,,1
417235,COLETE ROVITEX MOLECOTON 6111686 JU,,44.99,,1
417242,VESTIDO ROVITEX MOLECOTON 310766 01,,19.99,,1
417259,VESTIDO ROVITEX MOLECOTON 310784 01,,19.99,,1
417266,BLUSA ROVITEX COTTON 310775 04A08,,4.99,,1
417297,CAMISETA ROVITEX MM 600852 12A16 ML,,9.99,,1
417310,CAMISETA ROVITEX MM 300463 04A08 ML,,9.99,,1
417334,CONJUNTO ROVITEX MOLETON 300459 04A,,24.99,,1
417341,CONJUNTO ROVITEX MOLETON 300457 04A,,49.99,,1
417365,CALCA ROVITEX P ROMA 611688 10A14 F,,14.99,,1
417372,CALCA ROVITEX P ROMA 611689 12A18 F,,9.99,,1
417396,BLUSA ROVITEX TULE 611671 12A18,,9.99,,1
417402,BLUSA ROVITEX VISCOLYCRA 611687 JUV,,9.99,,1
417419,BLUSA ROVITEX VISCOLYCRA 611670 JUV,,14.99,,1
417433,CAMISETA ROVITEX MALHA 60084 12A18M,,9.99,,1
417440,BLUSAO ROVITEX MOLETON 6008453 JUV,,29.99,,1
417488,VESTIDO ROVITEX COTTON 310755 04A08,,39.99,,1
417495,CALCA ROVITEX COTTON 310777 04A08,,4.99,,1
417501,CAMISA ROVITEX TRICOLINE 108474 01A,,4.99,,1
417525,BLUSA ROVITEX COTTON 91123 04A08,,7.99,,1
417532,BLUSA ROVITEX COTTON 110818 10A14,,14.99,,1
417884,CALCA BIOTIPO JEANS 18838 MASC,,49.99,,1
417891,CALCA BIOTIPO JEANS 18577 MASC,,29.99,,1
417914,CALCA BIOTIPO JEANS 18760 MASC,,29.99,,1
417976,CALCA BIOTIPO LYCRA 18944 FEM,,9.99,,1
417983,CALCA BIOTIPO LYCRA 18729 FEM,,49.99,,1
417990,CALCA BIOTIPO LYCRA 18879 FEM,,9.99,,1
418003,CALCA BIOTIPO LYCRA 18896 FEM,,9.99,,1
418010,CALCA BIOTIPO LYCRA 18834 FEM,,49.99,,1
418027,CALCA BIOTIPO LYCRA 18765 FEM,,7.99,,1
418034,CALCA BIOTIPO LYCRA 18840 FEM,,54.99,,1
418041,CALCA BIOTIPO LYCRA 17656 FEM,,9.99,,1
418058,CALCA BIOTIPO LYCRA 17876 FEM,,7.99,,1
418065,CALCA BIOTIPO LYCRA 17810 FEM,,4.99,,1
418072,CALCA BIOTIPO LYCRA 18258 FEM,,7.99,,1
418089,CALCA BIOTIPO LYCRA 18672 FEM,,29.99,,1
418096,CALCA BIOTIPO LYCRA 17935 FEM,,29.99,,1
418102,CALCA BIOTIPO LYCRA 17801 FEM,,49.99,,1
418119,CALCA BIOTIPO LYCRA 18080 FEM,,9.99,,1
418126,CALCA BIOTIPO LYCRA 18883 FEM,,9.99,,1
418133,CALCA BIOTIPO LYCRA 18875 FEM 42A50,,39.99,,1
418140,CALCA BIOTIPO LYCRA 18880 FEM 42A50,,39.99,,1
418171,CALCA BIOTIPO LYCRA 18876 FEM 52A56,,49.99,,1
418188,CALCA MOKKAI LYCRA 26048 FEM,,39.99,,1
418195,CALCA MOKKAI LYCRA 26041 FEM,,39.99,,1
418201,CALCA MOKKAI SARJA 21006 FEM,,39.99,,1
418232,CALCA MOKKAI LYCRA 2602011 FEM,,29.99,,1
418249,CALCA MOKKAI LYCRA 85020 MASC,,39.99,,1
418256,CALCA MOKKAI LYCRA 85022 MASC,,39.99,,1
418270,CALCA MOKKAI LYCRA 85021 MASC,,39.99,,1
418294,COLETE MOKKAI LYCRA 95024 PMG FEM,,4.99,,1
418362,CALCA ROWERS SARJA 2491 MASC,,49.99,,1
418379,CALCA CONSCIENC LYCRA 12122 MASC,,39.99,,1
418386,CALCA CONSCIENC LYCRA 12075 MASC,,39.99,,1
418393,CALCA CONSCIENC LYCRA 12057 MASC,,39.99,,1
